0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,mean_freq,target,cat_id
3197.278,-1385.4305,-3464.7236,136.16733,240.37498,5494.2295,-1960.5925,-2164.3276,6691.313,2271.3643,804.46906,37.558643,-566.4749,-523.3185,-503.5943,-4276.9155,-6437.125,-6195.0063,-2942.9094,-4620.673,-3814.5415,3133.2354,-2720.2935,1994.2507,-9103.479,-7576.443,-4015.1018,-7169.842,-2268.303,1074.2859,-2277.9255,-3028.9492,-5006.9033,-5880.031,-9477.4795,-2268.1316,1445.6648,957.07495,3477.1646,-859.1624,-6839.1,-750.903,-1343.1484,1009.89716,-3774.1267,1342.6792,-9870.817,-5991.3477,1839.2725,-5383.973,-2587.6396,-1872.2618,2545.5154,6134.477,-6202.074,-2606.9834,-7590.794,1043.8678,-1035.9972,-5515.718,-812.5379,238.17477,4611.952,784.38513,-2906.3503,-1373.3689,-2121.3364,-2138.8867,-3969.787,-2929.861,-6801.6265,903.84656,1855.3619,2562.0007,-1584.3323,-3394.3481,1774.9768,-6835.0576,-4543.792,-8474.291,-2967.1025,-4393.6763,3410.2615,2377.8347,-1483.0139,-6179.1675,-2783.419,-6467.619,-1308.9291,-8590.513,2057.947,-6620.6855,1790.072,-5711.849,-6904.5186,-6634.69,-1765.2906,1415.1007,411.37006,-2913.2717,-1284.1786,-4637.3296,-2628.9636,-4990.281,2149.9202,2417.1775,-4321.988,2495.5984,-4319.3423,-1874.092,-338.21094,2537.8945,-4692.377,-1494.4232,-387.71225,2194.5168,-1249.2343,-7065.5576,5442.7896,-4137.6074,1519.0837,-7653.7046,2790.2678,-569.19226,-3208.488,3821.8557,-6755.1963,-1314.8156,353.3,18.0,090A
2967.8843,-1401.6962,-3209.7754,139.63028,223.55252,5188.5425,-1791.7728,-2024.345,6385.5327,2172.775,887.1822,69.8858,-534.62036,-455.16254,-444.5625,-4009.894,-6144.1313,-5862.274,-2775.4983,-4375.3013,-3553.9087,2908.873,-2526.5088,1904.3624,-8633.338,-7125.8013,-3798.5684,-6707.291,-2076.9868,1010.03754,-2135.9875,-2846.8984,-4668.7734,-5535.666,-8985.4375,-2138.935,1463.0369,877.5751,3336.3345,-824.82434,-6496.957,-743.80884,-1301.0449,986.50305,-3612.3337,1199.9011,-9332.12,-5598.1377,1729.5486,-5091.718,-2405.7007,-1789.1602,2385.3113,5862.5767,-5871.026,-2447.0166,-7112.077,1061.2191,-957.7465,-5227.4,-744.5556,281.43604,4393.509,734.8291,-2750.0422,-1293.8109,-1967.745,-2090.455,-3711.0168,-2803.801,-6447.284,862.04846,1770.3347,2422.9863,-1494.1896,-3220.7725,1690.7637,-6385.4443,-4335.603,-7959.118,-2774.5117,-4182.015,3292.636,2228.116,-1320.5614,-5835.063,-2582.8835,-6029.9634,-1270.387,-8084.1226,1991.119,-6261.5356,1661.1743,-5382.27,-6486.6123,-6330.199,-1625.3854,1346.2985,421.968,-2780.9724,-1200.7117,-4420.613,-2495.6086,-4750.858,2046.7534,2276.2644,-4081.8096,2352.7468,-4093.4336,-1768.4974,-296.42523,2394.7483,-4424.7827,-1419.2996,-303.7645,2140.839,-1170.1229,-6687.2,5185.7236,-3973.5059,1407.3752,-7270.999,2607.344,-477.8367,-3073.045,3525.739,-6411.2764,-1272.649,524.37,15.0,024A
2982.0105,-1314.0476,-3145.6812,136.67694,149.94566,5034.5327,-1759.4645,-2051.8828,6211.1797,2079.2615,743.0815,41.391056,-536.972,-437.2774,-442.41568,-3898.9536,-5973.062,-5686.234,-2709.79,-4123.677,-3583.9573,2981.819,-2456.0686,1824.3503,-8445.73,-7021.961,-3730.335,-6513.456,-2071.5603,983.5657,-2116.659,-2797.2883,-4640.7295,-5436.3896,-8719.769,-2053.0732,1442.9243,859.8307,3166.729,-720.7841,-6376.3647,-645.8047,-1231.5648,1078.012,-3481.3796,1216.1277,-9188.79,-5545.0205,1750.6332,-4970.2256,-2398.998,-1683.3657,2271.2063,5683.9033,-5730.1323,-2390.8752,-7028.381,925.94543,-1078.0507,-5058.2764,-845.0894,240.28865,4282.432,700.18225,-2714.9324,-1271.0627,-1883.9073,-1983.7354,-3728.1995,-2688.3977,-6374.0483,808.8093,1673.3628,2319.7056,-1468.3682,-3099.5718,1686.8275,-6266.6978,-4225.052,-7858.7134,-2795.7805,-4063.4253,3094.3147,2213.463,-1445.6392,-5695.8433,-2598.5327,-5974.589,-1211.1346,-7915.588,1853.3683,-6069.875,1681.3439,-5286.141,-6315.919,-6113.6514,-1606.0623,1323.5956,352.00485,-2634.7705,-1189.7969,-4299.6353,-2452.8032,-4662.057,1937.7986,2253.193,-3976.8298,2276.7441,-3967.2212,-1708.8246,-314.95215,2325.1895,-4309.158,-1305.2545,-390.13986,1983.8291,-1122.1547,-6554.308,5003.8433,-3848.881,1382.3081,-6993.8955,2557.4883,-445.5005,-2998.477,3518.7659,-6239.3687,-1114.9298,303.31,17.0,011A
2466.5408,-1102.2809,-2723.89,120.16925,203.72572,4308.113,-1517.6625,-1660.2108,5247.214,1769.2294,674.1506,69.23524,-426.09497,-461.0963,-353.5418,-3371.9268,-5004.0405,-4875.8267,-2308.4358,-3627.0532,-2983.983,2422.9807,-2076.1138,1564.6709,-7104.375,-5883.4907,-3205.114,-5600.08,-1782.0825,829.80865,-1775.0249,-2359.7388,-3923.4822,-4608.0327,-7386.3877,-1741.5049,1153.7688,733.2522,2747.7144,-688.5773,-5351.8726,-584.03314,-1112.669,764.94147,-2971.0425,1019.74713,-7733.0664,-4663.763,1476.5696,-4221.591,-1991.0994,-1485.6343,1983.8972,4839.204,-4824.1187,-2033.3053,-5893.477,861.9982,-799.68365,-4301.275,-640.69885,181.3307,3589.3613,600.5919,-2252.596,-1070.6731,-1686.8527,-1695.2162,-3054.949,-2328.4956,-5333.8354,689.7189,1472.9952,2017.868,-1198.0522,-2723.0288,1430.6544,-5309.328,-3563.5713,-6617.8413,-2325.9177,-3430.9858,2689.9412,1865.5149,-1127.7157,-4830.5786,-2180.067,-4995.711,-1041.2001,-6690.8228,1632.086,-5183.95,1401.6357,-4466.0073,-5346.5586,-5240.416,-1365.0264,1149.8665,333.61188,-2262.4233,-1012.6139,-3604.4597,-2080.5078,-3933.6052,1687.7784,1911.7139,-3354.1875,1962.5776,-3385.3088,-1448.9143,-271.9027,1995.3372,-3639.1912,-1167.5719,-284.0911,1779.4916,-958.8028,-5558.545,4295.412,-3252.2473,1145.1938,-5983.7095,2180.5144,-397.24036,-2525.915,2960.8352,-5295.1963,-1040.9799,339.41,18.0,059A
2968.6465,-1304.1823,-3134.4253,134.452,170.26375,5024.8643,-1752.4376,-2035.0043,6185.2256,2053.7031,738.4776,45.12631,-529.4129,-433.99377,-449.5271,-3868.768,-5954.65,-5656.592,-2694.448,-4100.4473,-3567.7185,2962.434,-2451.6118,1823.4209,-8415.716,-7000.6055,-3719.8137,-6497.895,-2067.716,976.5779,-2112.6418,-2792.4946,-4617.337,-5411.7456,-8669.494,-2051.4656,1440.3579,868.56287,3151.7078,-730.6973,-6338.1396,-658.84674,-1205.4943,1051.9327,-3490.3176,1218.0795,-9129.764,-5511.465,1735.4574,-4942.8955,-2383.4036,-1682.8131,2266.3425,5667.901,-5706.933,-2383.6448,-6982.6396,928.2922,-1062.1176,-5032.634,-809.44556,249.01591,4277.0527,701.1565,-2702.2498,-1264.4694,-1875.1248,-1983.5042,-3702.3066,-2670.3757,-6334.4487,811.24585,1663.3158,2319.2893,-1464.6853,-3105.1729,1677.3591,-6255.1055,-4210.1562,-7820.265,-2779.8706,-4021.8188,3086.786,2204.9333,-1429.1947,-5671.2104,-2592.02,-5957.3096,-1212.2856,-7898.245,1855.4933,-6028.786,1674.4073,-5255.6533,-6289.156,-6086.759,-1602.9069,1318.058,355.7601,-2630.5217,-1198.5315,-4284.869,-2434.8203,-4636.334,1935.6708,2236.8499,-3956.4329,2265.8716,-3939.3013,-1708.1469,-315.23035,2323.8218,-4267.9175,-1296.8441,-365.55692,1964.9332,-1129.9583,-6529.169,4992.0693,-3804.367,1389.7122,-6966.727,2539.0671,-432.06055,-2962.8813,3512.5645,-6217.4756,-1114.0162,305.18,17.0,011A
2365.922,-995.41675,-2522.8013,91.177765,89.93915,4015.7566,-1399.9573,-1675.2518,4979.6553,1692.5292,648.3327,99.58903,-413.77017,-323.83228,-294.0485,-3113.5732,-4737.781,-4508.0396,-2153.367,-3336.2212,-2844.9224,2409.3835,-1937.8708,1446.7092,-6613.9443,-5570.98,-2940.8877,-5162.786,-1663.2288,889.6965,-1604.3022,-2230.9058,-3753.0376,-4481.6055,-6878.3994,-1697.185,1165.9053,633.1642,2560.7395,-590.57556,-5139.8774,-465.50388,-1011.3264,995.889,-2785.5168,960.1282,-7345.2627,-4367.865,1430.8301,-4062.6565,-1923.2413,-1416.3777,1811.4937,4504.569,-4572.321,-1902.1351,-5574.763,790.1245,-859.85345,-4006.795,-696.8504,168.02036,3364.9011,564.9769,-2142.8623,-1012.78955,-1549.0883,-1525.2273,-2912.7517,-2179.4016,-5073.4204,652.70013,1334.7057,1878.5259,-1064.1842,-2465.4202,1331.8682,-5019.3467,-3450.4146,-6250.4155,-2211.2725,-3268.248,2498.1926,1782.5863,-1223.6101,-4534.5176,-1997.9261,-4676.6167,-904.12994,-6382.5493,1491.0055,-4814.784,1420.843,-4197.604,-5068.222,-5003.9536,-1287.0747,1047.3612,298.02432,-2052.6348,-1023.8104,-3380.9685,-2023.5092,-3815.4246,1562.4089,1748.7809,-3081.8225,1797.5144,-3202.5347,-1382.1261,-267.058,1815.9346,-3529.9475,-1068.6149,-311.6465,1637.959,-916.79395,-5255.0337,4010.6465,-3146.0112,1202.2444,-5577.7046,2024.6714,-411.51483,-2429.1995,2803.4258,-4929.5293,-904.7587,434.06,12.0,054A
2999.8608,-1416.5677,-3240.8208,143.8194,221.62788,5244.6924,-1803.2246,-2036.995,6460.955,2204.6016,905.6324,70.443054,-537.05084,-448.39813,-446.76547,-4043.975,-6217.1616,-5926.598,-2795.8215,-4412.7666,-3593.9375,2947.2761,-2552.0942,1927.1974,-8724.655,-7192.818,-3835.8826,-6774.4307,-2095.3147,1029.2769,-2153.22,-2864.5674,-4711.3853,-5591.2744,-9086.158,-2160.4556,1485.5916,890.3079,3374.1494,-835.7321,-6563.601,-743.7313,-1324.2375,1003.3382,-3647.3494,1213.8196,-9436.724,-5658.162,1755.9436,-5143.2666,-2435.1226,-1807.2892,2410.5137,5930.896,-5927.145,-2473.7559,-7189.8174,1083.1353,-965.6096,-5277.3525,-756.34973,290.46768,4451.7686,740.4235,-2772.1697,-1306.6305,-1991.8468,-2115.1235,-3748.0354,-2831.2458,-6514.326,872.088,1790.7161,2456.9795,-1507.8958,-3251.9102,1713.9281,-6446.8423,-4382.0083,-8045.0576,-2806.4402,-4236.136,3330.7517,2252.2527,-1330.8844,-5892.7495,-2608.664,-6091.083,-1280.7745,-8161.992,2017.655,-6321.782,1686.4482,-5431.5986,-6538.3047,-6398.7686,-1632.5469,1365.611,434.0113,-2811.23,-1205.0729,-4471.21,-2516.917,-4804.1406,2075.464,2300.4778,-4118.7524,2378.3994,-4132.0127,-1780.0875,-297.55524,2431.0574,-4468.102,-1431.0806,-303.2621,2171.8206,-1175.6198,-6756.781,5247.527,-4006.8918,1416.367,-7346.3496,2629.3674,-476.82648,-3102.934,3559.4014,-6493.4023,-1285.1344,522.88,15.0,024A
2608.6426,-1202.9011,-2908.9812,148.95514,173.28993,4673.6885,-1585.4495,-1742.6746,5795.738,1977.8545,900.05853,-9.250239,-477.40292,-477.52618,-364.09412,-3641.96,-5500.691,-5264.5728,-2549.9685,-3992.17,-3212.1697,2552.9473,-2246.5076,1678.7263,-7727.7646,-6369.817,-3469.5178,-6081.2803,-1862.9148,929.92523,-1900.3851,-2539.4563,-4231.709,-4998.1143,-8079.4395,-1910.7224,1389.1155,762.7468,3055.4763,-748.6503,-5860.7266,-625.722,-1178.9744,883.98785,-3170.7507,1068.4047,-8470.852,-5094.786,1596.3384,-4598.2573,-2166.3042,-1595.2437,2140.3372,5335.815,-5302.632,-2217.5178,-6372.495,1045.9277,-826.0131,-4740.482,-697.3742,252.80804,3937.3489,714.5828,-2503.3953,-1164.2283,-1780.9792,-1814.9305,-3282.8904,-2573.8577,-5837.2896,780.9165,1631.5728,2152.875,-1306.4215,-2884.443,1539.6356,-5693.306,-3913.908,-7107.601,-2594.4922,-3805.4216,3032.2432,2024.2235,-1204.6785,-5196.0566,-2284.7532,-5372.579,-1110.8396,-7200.05,1836.8978,-5637.622,1535.6208,-4793.0107,-5826.078,-5693.6934,-1433.8722,1239.7775,405.68875,-2502.4983,-1060.1824,-4001.0942,-2297.1104,-4314.5366,1860.1217,2043.1893,-3603.708,2111.847,-3660.765,-1576.2175,-240.86151,2155.664,-4023.1238,-1282.9884,-253.80026,1964.4758,-1026.9204,-6085.9355,4705.1777,-3692.3882,1291.6886,-6508.786,2309.1116,-445.98892,-2840.7668,3111.905,-5782.048,-1111.4069,522.17,13.0,016A
1665.8812,-730.8072,-1798.5742,90.25632,132.76456,2887.8528,-1038.9435,-1079.0833,3537.7183,1192.7062,415.989,2.5457275,-278.43024,-301.39722,-217.4604,-2244.9958,-3334.0388,-3255.7742,-1519.2279,-2434.0857,-1995.2788,1616.1814,-1389.7448,1062.521,-4705.759,-3937.1052,-2167.1594,-3743.0964,-1163.0625,548.42834,-1210.7786,-1556.9441,-2630.2222,-3052.1438,-4892.2344,-1166.8896,778.09863,486.00366,1818.0724,-467.80508,-3577.3662,-373.72488,-740.6039,562.2569,-1945.1826,672.1015,-5157.62,-3097.265,1037.7166,-2767.0032,-1348.5315,-996.73804,1325.4819,3254.027,-3217.3403,-1366.027,-3921.0706,581.5833,-522.0199,-2892.714,-416.0299,77.16729,2392.975,357.7333,-1496.7264,-715.33997,-1124.2562,-1077.5948,-2042.9613,-1564.8792,-3580.4758,458.64935,984.32025,1346.7847,-793.82477,-1768.6884,944.4584,-3500.5505,-2385.8665,-4399.5874,-1526.5562,-2287.1826,1829.5691,1246.23,-746.73615,-3199.1252,-1459.2444,-3325.985,-672.8337,-4485.782,1095.7919,-3422.4302,917.72546,-2959.801,-3529.5432,-3532.2698,-905.2125,779.3654,228.5025,-1531.8302,-628.7614,-2394.517,-1353.1744,-2592.0781,1146.6068,1284.0973,-2259.2297,1305.8433,-2262.2043,-943.27704,-159.72702,1390.2275,-2400.5378,-789.5534,-182.17024,1189.8103,-646.5631,-3670.635,2865.6113,-2147.3938,728.2377,-3985.199,1443.3761,-293.40683,-1658.0791,1984.6879,-3565.1345,-671.39966,1040.6,0.0,041A
2192.2295,-894.8724,-2406.5571,66.07291,152.047,3798.764,-1341.8593,-1557.1129,4658.8306,1541.795,614.69543,119.768005,-388.27783,-338.99652,-270.77008,-2965.2778,-4402.2964,-4280.768,-2038.8381,-3124.7927,-2660.3584,2286.2195,-1782.3716,1342.9471,-6191.0527,-5257.346,-2780.7837,-4929.389,-1594.9878,828.4704,-1493.5361,-2127.0674,-3561.8433,-4252.2026,-6435.5264,-1604.5686,1064.7639,603.79926,2405.7935,-579.40546,-4780.375,-424.9679,-907.8205,924.07043,-2625.1814,920.28204,-6884.8096,-4089.879,1301.6256,-3802.6829,-1790.8119,-1325.3046,1691.163,4212.8613,-4264.62,-1816.1906,-5225.0947,740.41266,-785.83295,-3745.9836,-642.201,137.46411,3132.8606,547.3362,-1996.3367,-954.5028,-1503.3536,-1458.0057,-2716.1213,-2065.6714,-4728.265,622.3505,1260.1929,1766.432,-958.54333,-2361.2634,1216.7205,-4783.4136,-3236.1018,-5856.4556,-2080.333,-3076.957,2360.673,1662.1619,-1182.1534,-4232.273,-1915.6047,-4445.1987,-855.193,-5989.1255,1399.2848,-4484.0156,1364.8074,-3939.2148,-4807.6064,-4692.669,-1237.2726,983.9416,254.3609,-1908.6115,-957.53467,-3172.1306,-1889.8422,-3586.982,1465.8862,1655.8691,-2902.7302,1694.0525,-3026.7688,-1297.1526,-250.7719,1700.6383,-3295.5989,-1034.8246,-284.09018,1508.8032,-855.2694,-4926.4316,3778.0203,-2947.3464,1131.2352,-5246.0425,1963.3215,-424.69818,-2285.0037,2625.6633,-4611.389,-846.827,369.09,12.0,054A
2834.8496,-1266.6882,-2988.1758,115.47107,189.74477,4811.3086,-1679.238,-1943.2611,5911.5107,1993.6788,683.1524,18.680866,-514.02435,-478.22406,-422.0963,-3758.2395,-5688.8906,-5454.3965,-2616.8452,-4009.5732,-3410.648,2814.3713,-2393.6262,1742.666,-8052.157,-6664.988,-3578.844,-6277.577,-1982.7885,898.6812,-2031.4011,-2654.31,-4473.8022,-5207.6807,-8320.107,-1947.6096,1330.2454,813.98065,3068.4038,-734.2585,-6097.975,-632.0736,-1189.3746,960.9024,-3320.9932,1186.5164,-8761.901,-5288.37,1730.3215,-4754.2188,-2289.353,-1645.0322,2213.048,5432.303,-5499.5503,-2272.2085,-6714.299,882.48145,-980.7649,-4861.184,-737.7371,172.93828,4045.8506,652.7146,-2589.948,-1210.749,-1863.4042,-1855.2357,-3521.3645,-2587.1763,-6043.4004,763.9186,1624.138,2256.2944,-1414.5896,-3027.271,1600.281,-5931.2354,-4029.5767,-7509.672,-2618.0986,-3913.5,2983.6628,2109.1384,-1359.1857,-5411.4214,-2503.1177,-5727.0474,-1142.8684,-7615.3984,1794.1605,-5808.1064,1566.3213,-5093.906,-6056.09,-5915.366,-1542.1881,1249.7709,338.9981,-2538.328,-1101.6112,-4072.2,-2341.5486,-4441.3013,1882.4207,2133.609,-3825.868,2196.5742,-3812.424,-1620.5192,-288.85593,2208.6497,-4155.5244,-1289.7828,-381.29477,1913.1223,-1082.8099,-6305.347,4798.554,-3679.759,1319.0988,-6703.1245,2468.4521,-457.36038,-2901.226,3378.1829,-5968.292,-1095.7748,286.66,17.0,011A
2900.7498,-1275.0112,-3068.8003,137.50104,164.1023,4917.888,-1705.7705,-2000.5353,6071.744,2023.0154,745.05804,65.513985,-510.06085,-417.7096,-408.9183,-3801.5938,-5804.2397,-5549.762,-2650.4817,-4026.1672,-3472.456,2924.1663,-2394.599,1781.0347,-8229.09,-6865.919,-3637.4656,-6350.933,-2025.9851,969.5573,-2075.7454,-2727.3848,-4537.6533,-5328.1646,-8500.401,-2001.5437,1416.7141,850.38477,3098.2705,-697.67145,-6211.61,-623.5291,-1204.3217,1058.6257,-3384.6843,1195.5785,-8967.884,-5412.5244,1713.7554,-4884.038,-2338.2114,-1665.4641,2218.9695,5554.2573,-5596.7456,-2334.627,-6861.2876,913.41626,-1053.216,-4944.1753,-814.1441,236.95631,4198.254,690.8415,-2651.8335,-1240.6063,-1851.6613,-1953.5278,-3640.3154,-2628.2825,-6197.7974,801.4604,1633.7566,2283.7324,-1435.9364,-3032.1997,1645.4052,-6135.293,-4126.2544,-7667.9556,-2731.3948,-3961.7773,3026.37,2167.3792,-1410.3563,-5556.1016,-2534.718,-5822.375,-1180.4333,-7736.5757,1808.4386,-5907.2695,1669.3313,-5157.812,-6157.64,-5953.2256,-1568.8854,1308.8182,357.38287,-2574.7964,-1167.9016,-4204.429,-2385.0845,-4564.2695,1895.5369,2204.467,-3869.319,2229.814,-3854.1475,-1667.8313,-313.2876,2279.0903,-4199.0693,-1271.7238,-376.2582,1939.2004,-1093.6979,-6393.3545,4895.488,-3746.2336,1369.4658,-6829.267,2504.4849,-436.35974,-2909.5889,3434.8162,-6087.4053,-1083.8258,309.83,17.0,011A
3050.5303,-1424.3269,-3294.8394,147.90454,218.55632,5350.98,-1836.688,-2089.9795,6606.6846,2235.8086,945.7245,57.990513,-550.774,-434.81525,-443.09973,-4110.819,-6340.3535,-6037.6577,-2863.5125,-4491.611,-3663.7903,3002.196,-2592.3232,1959.8777,-8900.627,-7344.394,-3919.4863,-6876.0967,-2123.973,1062.9318,-2213.9763,-2921.505,-4814.5103,-5726.8433,-9295.591,-2212.0732,1549.2546,896.1422,3445.7817,-856.0082,-6721.107,-744.92145,-1344.6194,1045.666,-3743.8372,1233.9056,-9632.462,-5770.459,1786.1351,-5265.911,-2481.3257,-1822.9165,2451.4265,6057.023,-6059.181,-2530.2761,-7336.8926,1117.3909,-1008.306,-5402.1953,-783.81445,306.35626,4564.551,766.25,-2830.2349,-1333.56,-1997.392,-2167.6013,-3820.8,-2902.9124,-6654.866,890.49255,1817.2421,2491.875,-1531.5818,-3305.667,1735.9957,-6562.4814,-4495.291,-8197.993,-2905.0276,-4312.682,3407.22,2291.6658,-1373.4269,-6003.3433,-2646.5854,-6200.437,-1311.9965,-8328.626,2059.4346,-6442.544,1719.9436,-5529.978,-6674.6704,-6524.505,-1668.9882,1392.9811,440.461,-2874.4866,-1242.8268,-4562.7437,-2583.3733,-4913.3545,2096.4775,2325.7957,-4191.037,2416.8105,-4207.905,-1827.4851,-302.44266,2467.5334,-4574.3853,-1450.1493,-298.8246,2207.435,-1208.1948,-6914.6675,5362.4653,-4102.996,1470.2178,-7476.5854,2676.2407,-492.08954,-3153.3052,3604.807,-6605.4995,-1300.392,429.61,15.0,024A
1670.9565,-731.9789,-1811.2885,88.30237,135.65007,2898.5066,-1045.6871,-1086.9015,3547.8452,1193.5424,412.6963,3.6424835,-277.25665,-303.57806,-216.52425,-2256.8125,-3337.0684,-3269.2478,-1521.5225,-2443.9563,-1996.4216,1624.8649,-1399.8943,1065.7808,-4715.724,-3952.0906,-2175.4856,-3755.4768,-1169.3032,553.0895,-1216.4893,-1562.7592,-2637.7449,-3065.402,-4896.1436,-1174.4573,776.8762,486.84396,1820.7975,-471.7713,-3588.4065,-373.2171,-748.01355,565.7366,-1948.4318,673.22345,-5170.539,-3102.2456,1036.1586,-2777.34,-1355.339,-1007.1255,1326.7506,3263.745,-3223.721,-1373.2178,-3930.5886,583.1518,-518.1524,-2897.5408,-419.51303,77.77064,2395.7432,356.83798,-1499.9362,-717.79517,-1126.8958,-1076.2096,-2047.1315,-1571.7433,-3596.089,455.9319,988.7167,1349.657,-789.21246,-1774.8883,945.62036,-3514.0076,-2395.632,-4412.138,-1529.9373,-2291.2373,1836.3684,1251.3604,-750.2845,-3211.6626,-1460.4781,-3331.344,-674.69586,-4500.333,1098.6031,-3428.8225,925.53253,-2972.2686,-3540.6074,-3546.3643,-905.8244,779.20294,227.26288,-1533.9978,-637.50586,-2398.7178,-1357.4425,-2602.3765,1150.3604,1287.0515,-2263.2769,1309.2474,-2270.8372,-950.03796,-161.84378,1393.4148,-2406.0415,-787.5478,-186.21396,1194.3306,-649.8159,-3683.322,2872.839,-2149.2878,730.3597,-3995.759,1444.2046,-296.99432,-1664.3381,1990.6338,-3579.064,-677.74396,1042.16,0.0,041A
3081.358,-1451.9329,-3318.5874,142.54144,213.69563,5385.7993,-1858.8761,-2109.905,6652.7534,2253.234,923.42316,59.253216,-549.4642,-437.31393,-438.53857,-4142.743,-6382.21,-6093.2856,-2882.2227,-4537.602,-3681.937,3013.2908,-2620.5474,1983.49,-8967.115,-7390.1235,-3946.241,-6942.51,-2159.355,1064.5803,-2231.9744,-2946.1362,-4849.3555,-5755.1606,-9363.004,-2214.202,1536.8109,914.40784,3459.4866,-865.92224,-6757.944,-742.93195,-1346.8958,1039.0547,-3761.431,1244.8867,-9711.192,-5813.7607,1810.4631,-5306.9775,-2511.072,-1839.9131,2470.1492,6097.6646,-6095.152,-2541.3599,-7396.354,1119.07,-1009.32935,-5438.274,-782.1779,301.56573,4580.6055,769.45386,-2848.2498,-1344.6815,-2025.2834,-2167.1157,-3864.7366,-2911.76,-6704.165,893.4728,1837.6298,2519.7842,-1549.1064,-3330.2673,1754.0281,-6620.449,-4523.671,-8265.457,-2914.835,-4348.336,3429.1516,2311.7322,-1370.095,-6048.0903,-2671.991,-6255.801,-1321.601,-8396.549,2069.6514,-6492.713,1731.6427,-5570.257,-6733.2373,-6574.375,-1672.9384,1398.5153,441.53055,-2902.7288,-1252.8817,-4591.621,-2592.7993,-4938.106,2119.3489,2341.943,-4220.7705,2440.2349,-4237.477,-1838.6334,-302.9309,2497.1667,-4598.445,-1463.4042,-307.34763,2215.596,-1223.6985,-6966.002,5392.528,-4109.3174,1484.5223,-7554.3306,2703.537,-493.6547,-3192.542,3640.8364,-6680.7744,-1323.7844,494.29,15.0,024A
1681.1426,-737.56903,-1814.3114,91.20796,133.71431,2914.2625,-1047.4432,-1088.7443,3571.4136,1203.5165,421.5306,2.0162857,-281.19702,-302.3748,-218.94064,-2265.5608,-3364.7695,-3285.0903,-1534.7238,-2455.6833,-2012.5574,1631.6953,-1401.3673,1072.4641,-4750.7314,-3974.8518,-2186.7864,-3777.3015,-1174.1819,553.3835,-1220.9607,-1572.4272,-2655.4768,-3079.9673,-4938.746,-1176.2383,785.4999,489.7666,1835.8008,-472.00388,-3612.0532,-376.86172,-746.53674,567.40466,-1963.8706,679.3788,-5206.9307,-3128.4067,1046.8037,-2793.5652,-1363.1348,-1006.8792,1337.7661,3284.2742,-3247.7546,-1378.8667,-3959.1997,587.35583,-528.77423,-2921.0984,-418.7339,78.99382,2414.047,362.34595,-1512.4994,-722.1233,-1136.5233,-1087.7571,-2062.8113,-1579.3032,-3614.1365,463.10883,993.566,1360.1183,-800.6919,-1786.7738,952.5643,-3532.9617,-2408.1575,-4440.3423,-1542.0621,-2308.7793,1846.3496,1258.6843,-753.95386,-3227.9517,-1473.3491,-3357.936,-680.1185,-4527.0996,1106.0571,-3453.6409,926.41974,-2988.414,-3562.548,-3564.5793,-914.96185,787.4998,231.08044,-1546.2313,-635.01306,-2416.1,-1368.015,-2618.5708,1156.8281,1297.1915,-2278.8923,1316.3938,-2282.986,-951.291,-161.33426,1402.2954,-2422.536,-796.8438,-184.54202,1201.2542,-652.2234,-3703.0789,2893.058,-2168.7048,736.073,-4021.2273,1457.9305,-294.22385,-1674.1392,2001.2781,-3599.8376,-677.6927,1039.28,0.0,041A
