0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,target,cat_id
3177.423,-1336.7714,-3481.5974,218.8465,222.97186,5487.4014,-1995.9177,-2013.0371,6638.494,2221.6016,914.7621,116.28128,-539.0448,-606.85486,-530.00543,-4233.4365,-6283.8535,-6149.3833,-2897.428,-4708.6733,-3900.3127,3125.0752,-2516.747,1903.9304,-8907.115,-7428.789,-4213.998,-7087.132,-2183.807,1089.9961,-2238.081,-2914.9646,-4916.824,-5905.611,-9342.024,-2240.524,1580.3314,939.71027,3488.4717,-808.251,-6765.7563,-719.5354,-1333.7361,1073.9198,-3620.8555,1268.1075,-9923.322,-5965.408,1882.3906,-5142.4893,-2625.8591,-1785.4176,2471.8767,6107.4673,-6115.802,-2526.7266,-7472.3115,1163.4653,-1049.4454,-5385.3003,-946.8965,150.69023,4642.6465,755.03064,-2954.6597,-1347.9714,-2061.0396,-1966.3016,-3907.8523,-3013.4673,-6926.304,878.88257,1862.773,2387.7578,-1615.1124,-3296.5015,1818.1279,-6661.5615,-4544.58,-8386.821,-2947.6707,-4346.6665,3471.042,2357.4636,-1408.115,-6215.0747,-2619.059,-6307.5747,-1185.3762,-8395.803,2095.4116,-6585.2,1769.8972,-5620.045,-6750.0127,-6496.8,-1731.949,1537.1632,456.9289,-2872.9294,-1192.612,-4556.004,-2668.935,-4982.688,2136.672,2464.3833,-4101.41,2446.7925,-4301.8887,-1804.7546,-317.50592,2612.919,-4607.9053,-1495.8635,-300.85776,2289.5981,-1094.635,-7017.8354,5384.212,-4102.566,1399.2843,-7545.369,2684.6755,-547.5463,-3179.5222,3780.1707,-6750.4004,-1212.5015,ADULT,077A
3571.9666,-1555.5437,-3949.1047,206.60484,215.29941,6223.0312,-2273.4407,-2310.6687,7588.9946,2551.6006,1066.5906,79.24916,-642.78973,-674.46545,-582.6269,-4844.001,-7263.9355,-7021.8086,-3387.0117,-5372.897,-4429.5103,3535.526,-2902.2903,2174.1704,-10270.413,-8460.581,-4828.4087,-8152.2607,-2511.7793,1225.6838,-2542.687,-3368.4658,-5601.2314,-6768.102,-10762.234,-2539.5657,1834.6724,1044.1256,3984.3364,-956.78564,-7739.621,-842.3318,-1535.197,1204.612,-4203.8096,1439.4319,-11395.477,-6786.424,2165.9233,-5899.4746,-3024.8384,-2042.7505,2787.6035,6957.078,-7018.1953,-2873.3096,-8487.657,1334.1018,-1176.9907,-6222.577,-1090.8379,206.39285,5295.949,903.6378,-3373.4314,-1541.599,-2299.608,-2243.939,-4438.3877,-3457.846,-7910.1167,1003.2295,2088.5474,2722.1287,-1866.0448,-3775.6362,2068.8662,-7574.788,-5202.7607,-9607.807,-3390.987,-4954.378,3994.0532,2678.7947,-1569.1292,-7069.323,-2992.5728,-7212.3477,-1384.7012,-9585.75,2410.2324,-7517.9395,1997.935,-6343.6665,-7730.5186,-7439.136,-1971.6418,1692.621,506.16367,-3325.3315,-1329.0834,-5238.9077,-3063.7065,-5708.2246,2475.2969,2766.9146,-4716.2617,2782.407,-4922.46,-2050.014,-352.69257,2966.6392,-5284.6865,-1698.5522,-326.12637,2594.7642,-1257.4711,-8071.057,6171.008,-4674.4067,1622.0515,-8651.874,3089.3286,-631.61145,-3664.4211,4265.52,-7722.171,-1431.6531,KITTEN,042A
3992.004,-1745.2799,-4344.947,253.12363,287.77133,6956.2847,-2521.432,-2552.6453,8485.687,2821.9175,1205.8672,38.54874,-686.35406,-744.595,-659.5021,-5348.572,-8109.0806,-7797.9214,-3753.5486,-5984.5254,-4946.6284,3895.006,-3270.815,2460.0823,-11434.941,-9493.888,-5331.328,-9081.019,-2787.5671,1360.5198,-2846.523,-3696.0417,-6170.5483,-7450.914,-11963.5,-2829.1733,2044.6305,1202.3137,4429.1387,-1073.546,-8613.634,-984.9746,-1674.2634,1315.4661,-4709.643,1603.1425,-12644.758,-7599.9146,2371.4023,-6533.6006,-3343.2048,-2292.2783,3118.5598,7787.206,-7808.929,-3231.5984,-9464.72,1501.4236,-1273.1718,-6931.302,-1149.9154,261.59665,5974.995,1013.14087,-3772.7615,-1723.0802,-2579.1987,-2563.1577,-4968.272,-3817.1458,-8798.67,1151.7007,2343.9375,3039.0151,-2090.4448,-4200.3516,2309.748,-8457.281,-5771.992,-10663.638,-3799.0513,-5552.007,4471.648,2984.8604,-1701.091,-7878.524,-3336.141,-8051.03,-1596.1783,-10698.268,2674.9937,-8376.682,2232.4426,-7041.896,-8603.083,-8249.942,-2164.7676,1886.0867,605.1679,-3741.5632,-1504.7966,-5854.338,-3356.681,-6325.144,2751.504,3070.279,-5256.185,3093.975,-5461.8154,-2295.6587,-378.31226,3317.0798,-5892.882,-1908.274,-370.86295,2873.649,-1428.3151,-8991.479,6865.8784,-5225.624,1807.2756,-9694.949,3435.301,-683.27124,-4046.0737,4727.202,-8610.196,-1606.1039,YOUNG,023A
4168.505,-1837.123,-4640.9756,238.24994,298.94016,7273.303,-2630.8342,-2683.8225,8876.908,2973.983,1299.0336,81.76711,-723.9996,-761.3494,-679.05316,-5655.6963,-8457.462,-8218.053,-3934.1628,-6320.6396,-5129.501,4082.7046,-3412.1213,2575.8113,-11942.377,-9905.224,-5559.172,-9533.809,-2941.0203,1423.2299,-3008.1838,-3900.473,-6496.423,-7834.958,-12498.741,-2989.2537,2139.585,1248.0188,4672.0557,-1124.5619,-8999.464,-1015.1846,-1782.9198,1376.8265,-4946.842,1662.9788,-13212.286,-7882.1978,2469.3232,-6963.049,-3459.4775,-2425.9622,3262.2446,8185.4863,-8161.426,-3411.6548,-9877.976,1594.623,-1298.1921,-7191.956,-1209.114,305.5876,6241.326,1048.867,-3976.6958,-1805.1414,-2694.9795,-2719.3708,-5156.3076,-4015.7734,-9164.979,1215.8672,2480.262,3210.5742,-2163.3667,-4445.273,2416.7007,-8886.527,-6066.6016,-11149.918,-3981.8647,-5804.149,4682.0264,3128.3206,-1771.9253,-8264.98,-3476.601,-8398.319,-1687.0782,-11222.428,2839.1748,-8811.942,2394.5447,-7411.182,-9013.244,-8725.939,-2284.6738,2009.2505,619.6683,-3881.6118,-1608.1794,-6141.584,-3512.4268,-6650.1787,2854.1985,3219.3728,-5514.064,3266.4048,-5747.4653,-2408.3381,-408.87927,3450.3452,-6177.65,-2005.048,-346.9798,3050.516,-1520.3737,-9446.084,7236.0366,-5491.2705,1926.1232,-10155.945,3594.784,-672.38153,-4258.0293,4960.246,-9045.611,-1721.3529,ADULT,007A
3626.0151,-1557.5138,-4005.2075,238.51755,300.9087,6295.51,-2330.6895,-2303.6304,7618.1426,2505.8801,1033.305,109.644646,-611.4411,-743.5263,-623.7764,-4898.0503,-7274.4976,-7139.5063,-3337.6423,-5471.488,-4479.578,3519.1167,-2911.4348,2226.7803,-10252.636,-8518.793,-4851.25,-8204.085,-2549.07,1202.6222,-2608.5842,-3342.7593,-5643.7314,-6734.916,-10734.828,-2585.8987,1759.1768,1072.0507,4028.096,-962.1982,-7749.56,-866.37866,-1541.1436,1174.0409,-4222.422,1444.7156,-11403.466,-6835.205,2152.6428,-5894.758,-3049.792,-2082.223,2840.0408,7020.9927,-7053.515,-2915.5344,-8574.618,1347.6403,-1146.0417,-6215.455,-1070.3584,149.7561,5308.911,855.0709,-3404.656,-1552.896,-2404.7646,-2342.809,-4495.6147,-3470.5647,-7962.637,998.063,2152.6245,2757.2478,-1872.1753,-3848.9312,2083.974,-7694.4688,-5197.968,-9632.235,-3331.8103,-5026.677,3999.4092,2682.556,-1550.6033,-7166.2173,-3070.6433,-7256.5693,-1407.9359,-9628.042,2426.0293,-7603.4307,1980.9489,-6487.448,-7755.425,-7500.386,-1987.5386,1759.1407,535.65216,-3349.7102,-1381.6191,-5246.147,-3080.2927,-5726.674,2473.1543,2830.763,-4757.2017,2836.3667,-4961.0024,-2085.5586,-350.3302,2974.8323,-5331.8906,-1743.9418,-338.8027,2644.3215,-1275.9386,-8088.916,6194.238,-4711.007,1583.5818,-8738.111,3104.4375,-631.34064,-3680.2786,4331.45,-7821.26,-1438.839,ADULT,085A
4420.614,-1932.9106,-4839.1045,259.76068,292.6251,7692.928,-2750.411,-2877.9878,9371.533,3077.6685,1339.578,95.83828,-764.5116,-845.4783,-696.4324,-5959.435,-8921.783,-8668.81,-4168.084,-6583.3145,-5508.262,4355.946,-3632.7285,2706.8364,-12680.365,-10486.966,-5905.9473,-9964.418,-3129.9968,1532.8694,-3145.489,-4079.7456,-6870.9946,-8318.104,-13181.908,-3151.5576,2231.8484,1292.1638,4906.5444,-1179.1105,-9546.961,-1069.414,-1915.2563,1468.1321,-5101.5713,1786.0193,-14043.907,-8447.007,2667.3447,-7312.7393,-3656.464,-2565.7185,3402.847,8639.193,-8627.704,-3561.5986,-10531.803,1670.8137,-1465.5568,-7683.338,-1362.3383,268.41553,6547.367,1084.7369,-4149.1885,-1905.277,-2859.7146,-2846.9487,-5537.6396,-4239.1924,-9792.779,1220.2056,2629.9243,3365.7485,-2286.5068,-4713.3623,2569.539,-9386.4795,-6397.8794,-11826.025,-4219.125,-6181.3193,4900.0107,3300.9697,-1970.0679,-8710.241,-3724.3538,-8896.507,-1741.1558,-11817.83,2908.3586,-9259.728,2453.7766,-7811.4536,-9528.352,-9115.399,-2398.4805,2102.5542,652.32416,-4061.2217,-1701.6082,-6476.6743,-3794.0037,-7065.3027,3024.974,3403.0928,-5742.9707,3438.5664,-6076.4966,-2530.0466,-431.68408,3631.5151,-6568.323,-2067.5771,-472.63657,3240.5745,-1527.0936,-9971.25,7614.951,-5834.566,1986.216,-10762.919,3819.0298,-719.5199,-4509.0806,5261.4688,-9535.89,-1752.0465,SENIOR,025A
3126.5195,-1366.4225,-3463.0454,192.30347,238.17102,5425.2144,-2002.7971,-1996.4464,6571.305,2192.3618,873.2062,81.87794,-550.972,-645.22125,-516.5138,-4244.2036,-6270.2935,-6120.391,-2921.4973,-4687.3643,-3848.2356,3077.7578,-2529.0938,1900.5383,-8877.8125,-7393.368,-4185.605,-7122.1494,-2195.1653,1059.6176,-2253.8928,-2920.7866,-4880.2383,-5823.834,-9284.388,-2224.0928,1529.1243,926.00134,3458.04,-816.43835,-6699.78,-744.48737,-1327.2874,1043.2288,-3658.3108,1253.9817,-9867.575,-5909.622,1862.165,-5075.67,-2613.4565,-1805.3904,2454.3347,6056.212,-6083.0254,-2519.2363,-7395.1274,1127.3708,-1002.4897,-5377.4595,-926.9438,138.54268,4557.791,750.00287,-2942.9456,-1344.6718,-2082.0554,-1970.8121,-3872.825,-3008.9155,-6877.034,869.8131,1841.1343,2383.3223,-1606.18,-3294.558,1805.7266,-6624.1416,-4491.957,-8329.977,-2890.4363,-4346.246,3451.2573,2344.644,-1400.2091,-6172.502,-2632.956,-6271.625,-1187.0416,-8359.393,2065.479,-6565.084,1747.5883,-5566.4575,-6727.9346,-6503.5005,-1746.4767,1487.0065,427.00665,-2848.2676,-1177.8438,-4532.28,-2659.3486,-4957.1577,2133.1077,2447.627,-4155.6147,2420.0493,-4293.7466,-1796.6957,-316.4116,2569.6248,-4585.97,-1514.1252,-320.48657,2251.275,-1110.2273,-6987.3105,5329.422,-4079.791,1372.837,-7521.737,2697.6592,-569.41,-3185.8179,3768.1047,-6716.682,-1237.3837,ADULT,083A
4324.2593,-1888.4718,-4741.008,263.562,351.9018,7529.3564,-2713.8765,-2752.6665,9149.844,3036.0212,1269.5658,81.65446,-729.4067,-822.2749,-717.52954,-5816.1465,-8745.884,-8507.9375,-3989.3223,-6465.4272,-5281.733,4223.801,-3490.8936,2677.9253,-12275.56,-10172.331,-5772.005,-9846.489,-3043.5662,1483.9908,-3102.551,-4031.1877,-6701.17,-8029.852,-12871.328,-3095.9478,2161.6143,1281.7826,4794.1895,-1170.2268,-9293.661,-1041.2007,-1846.2402,1406.4574,-5079.3433,1719.5006,-13666.954,-8181.252,2588.9434,-7058.0986,-3586.559,-2476.5615,3356.2551,8440.475,-8408.98,-3510.775,-10222.198,1653.3094,-1337.1305,-7418.5625,-1272.3895,282.58234,6388.3975,1062.9258,-4078.5767,-1856.2638,-2812.512,-2777.575,-5329.5073,-4119.99,-9474.311,1221.1189,2566.0166,3310.9402,-2216.4768,-4562.8027,2505.128,-9182.606,-6224.6797,-11499.147,-4081.9868,-5980.1426,4818.704,3225.7507,-1851.8453,-8539.382,-3638.5845,-8653.191,-1692.8947,-11542.05,2887.6826,-9059.944,2431.4124,-7626.192,-9267.105,-8915.03,-2366.296,2061.0403,624.8394,-3996.4043,-1654.7778,-6325.9165,-3645.103,-6838.8657,2957.1545,3339.1216,-5702.088,3389.0574,-5918.476,-2483.1384,-401.92114,3580.3464,-6367.3647,-2057.6626,-395.5936,3170.3308,-1559.6881,-9734.303,7422.85,-5621.131,1913.4457,-10448.84,3728.9604,-716.9039,-4398.4097,5149.5967,-9295.1455,-1741.4694,SENIOR,057A
3679.508,-1613.797,-4038.1929,217.75024,291.00058,6403.505,-2318.4573,-2356.6904,7798.1274,2593.79,1101.569,69.42497,-632.2654,-702.24445,-581.91003,-4935.0635,-7435.769,-7183.2866,-3406.9915,-5512.9414,-4519.3354,3617.201,-3044.5073,2277.5576,-10462.575,-8723.823,-4882.678,-8383.042,-2559.4915,1247.3254,-2644.0898,-3430.661,-5704.751,-6866.18,-10959.728,-2621.7227,1860.2684,1118.8942,4088.8262,-966.73456,-7907.6313,-879.621,-1551.8894,1250.9795,-4326.896,1483.7961,-11626.288,-6934.87,2197.0198,-6047.9307,-3049.0361,-2125.3582,2865.8757,7184.7793,-7151.4575,-2986.1602,-8689.143,1360.6803,-1167.3407,-6332.6016,-1057.1571,249.73338,5468.084,913.32556,-3471.1018,-1585.6514,-2402.644,-2351.3953,-4550.8813,-3509.8372,-8090.411,1067.7725,2182.5393,2823.5698,-1898.029,-3870.2463,2131.059,-7848.793,-5313.875,-9778.08,-3475.6182,-5103.302,4099.027,2776.2312,-1601.1134,-7251.0093,-3080.8792,-7408.0317,-1460.3812,-9869.105,2456.6055,-7691.211,2107.468,-6513.887,-7916.44,-7633.7466,-2027.279,1757.985,541.3988,-3387.5583,-1393.183,-5355.8433,-3075.4033,-5832.993,2510.7861,2826.4314,-4868.1807,2852.0132,-5037.439,-2119.2466,-362.47357,3053.3845,-5416.7153,-1762.5887,-342.6816,2672.892,-1332.1979,-8273.0,6329.0522,-4814.7285,1655.4264,-8896.26,3158.3188,-612.82294,-3715.1008,4381.366,-7931.5283,-1476.1276,SENIOR,025B
4186.2236,-1867.0162,-4557.4014,255.36182,273.42834,7235.4805,-2654.783,-2671.9597,8819.444,2943.9248,1198.0148,17.666996,-704.196,-828.7496,-718.82794,-5610.172,-8445.102,-8149.6943,-3889.625,-6243.5845,-5129.554,4067.074,-3442.2246,2572.045,-11943.335,-9902.881,-5618.5166,-9446.709,-2923.4807,1386.8827,-3020.3135,-3813.2947,-6415.747,-7724.7275,-12449.745,-2941.6875,2118.2498,1260.2408,4584.579,-1115.5985,-8931.372,-1032.8667,-1777.4521,1331.4985,-4807.6,1666.7747,-13206.929,-7984.3115,2503.6929,-6817.666,-3492.4004,-2418.6897,3226.9626,8152.2544,-8091.359,-3343.367,-9890.832,1545.6652,-1299.6968,-7179.3374,-1258.392,321.10544,6197.447,1020.63446,-3935.6824,-1795.773,-2672.9653,-2625.8633,-5175.301,-3958.9575,-9213.822,1160.4775,2454.422,3179.3662,-2225.159,-4381.7837,2435.6785,-8831.3,-5972.742,-11133.348,-3961.775,-5779.2124,4639.196,3102.3044,-1775.5643,-8248.569,-3499.1367,-8374.273,-1663.9904,-11132.403,2746.1133,-8754.985,2319.5552,-7399.7485,-8937.357,-8529.196,-2214.2397,1984.9513,619.76013,-3872.702,-1573.5175,-6099.1763,-3525.8506,-6597.788,2852.8142,3204.9832,-5464.685,3242.0115,-5675.081,-2375.2495,-395.87305,3463.2898,-6129.7383,-1954.4841,-410.3042,3021.945,-1480.0769,-9392.248,7149.1777,-5416.6377,1847.6964,-10111.067,3543.1106,-687.34216,-4215.5596,4967.2114,-8975.312,-1713.2703,KITTEN,022A
3651.5847,-1591.385,-3990.2283,221.3807,221.63998,6275.11,-2306.457,-2350.234,7616.8477,2552.6624,1018.2898,111.32536,-631.8381,-643.68933,-586.5438,-4870.6377,-7249.6943,-7075.715,-3324.1643,-5412.544,-4448.951,3578.3867,-2980.5205,2229.3855,-10252.892,-8523.313,-4824.3086,-8178.3906,-2511.552,1252.8905,-2581.9275,-3393.1826,-5635.9785,-6760.684,-10784.967,-2593.542,1824.8137,1080.6001,3986.9229,-925.4783,-7772.6484,-839.84644,-1529.3254,1269.0625,-4221.9326,1440.5846,-11409.723,-6807.628,2180.0435,-5918.99,-3016.1675,-2054.4182,2831.9634,7004.1426,-7004.563,-2895.4424,-8553.935,1307.6309,-1164.1311,-6162.458,-1107.4135,205.07574,5315.0835,871.55237,-3387.6396,-1549.3665,-2305.794,-2227.1948,-4489.871,-3449.0083,-7944.4883,1000.938,2124.175,2772.5312,-1864.8843,-3762.8818,2088.308,-7652.484,-5228.397,-9665.293,-3354.9832,-4990.5913,3996.2725,2703.162,-1610.56,-7137.4106,-3018.159,-7238.4395,-1377.0294,-9667.178,2395.49,-7554.092,2022.9948,-6468.027,-7767.4023,-7486.1045,-1996.2444,1705.7847,496.84814,-3309.378,-1349.4839,-5251.354,-3047.6445,-5732.384,2460.1416,2789.5134,-4764.4346,2800.8535,-4968.287,-2087.0085,-350.63104,2995.3315,-5325.3037,-1708.593,-343.3459,2602.9185,-1292.3789,-8082.3735,6169.7627,-4707.2896,1619.787,-8716.863,3095.712,-630.08203,-3670.624,4325.1206,-7781.889,-1459.6252,KITTEN,047A
3587.8555,-1537.4247,-3985.7795,249.23857,253.63435,6274.245,-2253.9648,-2291.0164,7624.3857,2553.0,1139.0938,112.34013,-621.0044,-675.4121,-593.6373,-4840.035,-7263.0293,-7077.553,-3374.335,-5407.509,-4470.4233,3528.4473,-2939.8445,2182.3037,-10290.047,-8512.999,-4842.5054,-8175.084,-2507.537,1244.9266,-2545.0088,-3330.6218,-5618.0527,-6802.8735,-10744.447,-2562.4375,1877.9414,1063.5061,4024.772,-967.6415,-7758.4697,-845.54016,-1517.4099,1190.8069,-4169.543,1467.6335,-11426.609,-6850.997,2176.9731,-5954.9014,-3011.8098,-2038.8146,2794.4038,7016.8203,-7028.411,-2899.2837,-8545.527,1372.0803,-1181.9901,-6218.2676,-1069.0576,210.8292,5387.7314,917.1968,-3394.954,-1547.1823,-2327.1997,-2306.4504,-4468.9595,-3480.3032,-7955.226,1033.3962,2146.5737,2732.6155,-1868.1,-3801.7163,2049.1045,-7622.9688,-5247.465,-9592.625,-3434.5474,-4995.836,4027.7036,2682.4233,-1564.3988,-7091.6953,-2971.3418,-7279.9023,-1389.1819,-9599.146,2434.8464,-7561.2354,2018.2971,-6388.3223,-7758.8916,-7429.7847,-1969.3396,1745.8906,540.4988,-3336.5002,-1342.0684,-5269.7285,-3064.496,-5721.935,2476.3972,2777.0967,-4686.666,2804.9883,-4943.074,-2031.3953,-362.43738,2993.2427,-5307.409,-1710.4207,-314.16638,2654.3152,-1239.6051,-8102.3267,6215.519,-4736.881,1627.1937,-8723.926,3093.117,-612.7036,-3663.1113,4267.5693,-7777.517,-1417.3759,SENIOR,015A
3146.704,-1433.0037,-3524.6714,178.71344,213.20795,5523.27,-1994.1359,-2017.5558,6720.587,2249.1807,979.66815,61.242,-568.0424,-646.3074,-547.3428,-4301.0327,-6443.8843,-6227.531,-2995.928,-4743.3154,-3923.2153,3087.869,-2578.816,1927.6799,-9143.738,-7519.21,-4231.8203,-7240.1113,-2246.507,1088.9401,-2275.0808,-2930.8555,-4936.8804,-5931.583,-9447.17,-2261.7393,1590.6138,917.7981,3568.0728,-857.2063,-6808.472,-798.9966,-1364.4149,971.01965,-3690.8381,1278.4352,-10097.026,-6058.0063,1895.279,-5242.892,-2632.5234,-1858.4635,2460.2122,6233.4634,-6217.7554,-2529.9463,-7528.2,1199.1212,-1006.6556,-5500.3506,-960.44073,211.81297,4674.1714,775.44946,-2973.008,-1368.209,-2096.7996,-2046.0122,-3913.3723,-3074.6106,-7008.165,897.2608,1887.9036,2434.6797,-1669.1527,-3394.27,1852.1176,-6723.2114,-4558.2437,-8477.626,-2968.1726,-4443.95,3533.8276,2348.7805,-1415.6766,-6263.571,-2671.421,-6412.193,-1244.1669,-8466.054,2140.2063,-6708.4854,1761.0643,-5592.295,-6848.5967,-6533.086,-1749.7194,1524.7572,463.87262,-2891.409,-1187.5336,-4724.6143,-2721.7017,-5078.455,2187.1953,2435.7761,-4201.8237,2498.4878,-4337.808,-1830.6279,-299.3086,2593.7998,-4694.2847,-1516.2267,-296.07617,2344.9976,-1092.2922,-7132.3555,5480.0825,-4222.5674,1405.9979,-7716.1934,2728.4832,-538.7648,-3281.5708,3791.9028,-6823.0503,-1272.6138,YOUNG,072A
4046.0166,-1800.0941,-4482.371,259.00403,282.9937,7063.8022,-2580.986,-2571.387,8588.121,2851.8843,1212.8766,46.108036,-698.48566,-817.34064,-666.81244,-5495.127,-8255.392,-8000.4336,-3764.7463,-6097.6978,-5033.901,3931.4326,-3345.9106,2516.3794,-11661.979,-9604.258,-5450.4717,-9290.147,-2857.7651,1338.9386,-2922.9045,-3764.9536,-6294.311,-7590.6133,-12107.818,-2883.0964,2032.9232,1222.7059,4524.8584,-1100.9673,-8704.063,-1017.15906,-1715.7823,1284.6857,-4761.641,1646.7449,-12881.976,-7720.0293,2464.144,-6628.055,-3398.8582,-2334.4714,3148.933,7950.5537,-7913.7085,-3255.2466,-9600.189,1527.0847,-1259.0226,-7028.425,-1184.6772,234.05743,6025.893,988.52136,-3795.5051,-1748.904,-2640.4026,-2593.4087,-5028.7017,-3907.2332,-8983.717,1134.8344,2421.5164,3099.6816,-2130.622,-4320.773,2372.5403,-8625.128,-5832.4907,-10865.015,-3803.996,-5656.202,4523.366,3017.9597,-1755.527,-8023.2324,-3431.0205,-8207.412,-1613.3077,-10846.246,2721.8872,-8519.38,2231.9407,-7209.8115,-8709.094,-8348.136,-2217.5684,1925.0785,592.2003,-3741.5305,-1514.2037,-5966.5493,-3455.3823,-6460.297,2803.0525,3116.294,-5371.358,3165.225,-5572.1675,-2316.817,-391.81683,3375.6018,-5990.0747,-1947.0455,-377.80783,2971.0718,-1413.5851,-9143.859,6993.891,-5305.068,1764.0427,-9916.777,3522.302,-665.9698,-4140.42,4863.956,-8798.64,-1643.7057,ADULT,002B
4357.1323,-1935.5597,-4879.465,239.4458,275.12494,7598.48,-2756.6526,-2847.615,9285.103,3087.2842,1354.6743,73.52781,-787.18604,-797.93536,-732.1674,-5911.932,-8911.071,-8640.5,-4153.035,-6588.9023,-5421.9443,4277.7964,-3608.622,2677.9534,-12576.354,-10352.679,-5860.2637,-9992.398,-3095.5818,1530.2937,-3129.6736,-4096.1865,-6815.3677,-8252.084,-13072.508,-3153.2961,2241.6003,1271.2969,4895.274,-1179.0093,-9471.741,-1066.8455,-1873.5457,1441.6665,-5131.989,1736.8252,-13929.233,-8324.787,2607.349,-7266.521,-3704.8125,-2525.3577,3385.5862,8547.395,-8590.081,-3521.478,-10389.557,1672.9814,-1434.4983,-7586.88,-1348.284,285.84686,6500.37,1096.7349,-4140.133,-1891.562,-2815.5874,-2813.237,-5434.347,-4251.554,-9687.1,1250.7322,2584.7593,3330.2534,-2285.4639,-4635.756,2511.1685,-9288.564,-6390.784,-11697.434,-4155.953,-6093.839,4900.413,3245.1372,-1948.6608,-8658.153,-3626.1797,-8842.952,-1730.7338,-11718.566,2965.9983,-9241.052,2444.302,-7758.4507,-9507.109,-9087.664,-2414.2917,2069.233,628.45374,-4059.715,-1664.2306,-6495.9297,-3777.8474,-7010.2036,2994.7605,3368.478,-5789.943,3414.964,-6024.684,-2536.7737,-412.41583,3574.1199,-6503.4077,-2099.6423,-385.34238,3202.1294,-1549.8094,-9891.328,7559.6353,-5811.9453,2008.1251,-10630.146,3754.2212,-750.78784,-4521.1675,5181.8457,-9507.465,-1783.4437,YOUNG,075A
3770.3296,-1674.7157,-4170.3496,229.47723,241.16862,6601.399,-2426.12,-2447.377,8030.394,2687.2354,1140.9176,52.172504,-661.23224,-747.71246,-635.7865,-5136.7446,-7665.1885,-7449.2764,-3565.9753,-5703.642,-4695.6875,3688.801,-3115.6497,2334.4026,-10910.697,-9064.608,-5110.7617,-8645.401,-2650.14,1279.441,-2706.2542,-3537.6196,-5886.0137,-7103.3545,-11363.336,-2684.242,1901.7078,1129.1696,4218.1147,-1019.2044,-8175.5728,-943.868,-1599.2471,1229.4619,-4449.39,1524.0809,-12031.458,-7242.4424,2281.498,-6225.6836,-3195.4314,-2206.905,2957.0986,7390.0825,-7419.568,-3026.3914,-9004.873,1391.59,-1214.0465,-6614.076,-1118.6617,210.04294,5609.4697,934.4504,-3539.448,-1639.5034,-2460.8057,-2399.7502,-4710.818,-3657.9812,-8378.046,1050.5022,2228.5117,2892.163,-1984.9954,-4034.5264,2202.5713,-8041.613,-5468.16,-10178.409,-3578.9155,-5273.956,4230.3643,2817.0432,-1657.0298,-7491.8276,-3182.4116,-7674.6704,-1500.3442,-10147.763,2533.75,-7998.453,2066.9531,-6724.5054,-8199.731,-7848.499,-2089.5156,1793.3036,551.05444,-3526.5305,-1405.7731,-5554.9146,-3244.5264,-6036.601,2611.3103,2914.4602,-5012.1597,2944.3982,-5194.1963,-2196.559,-368.5016,3124.2905,-5600.717,-1827.1465,-360.10226,2750.4636,-1334.2429,-8524.408,6534.431,-5005.51,1702.1619,-9262.006,3277.576,-674.2722,-3879.2192,4519.3623,-8182.7134,-1557.8735,YOUNG,065A
3861.7998,-1747.0677,-4267.287,199.39737,309.35486,6703.35,-2451.214,-2469.3594,8134.2246,2710.0146,1055.813,30.276081,-680.3099,-824.4372,-649.2134,-5245.461,-7787.5957,-7616.738,-3617.1277,-5785.241,-4744.114,3769.013,-3137.0752,2347.6848,-10972.471,-9090.614,-5122.548,-8825.827,-2761.7007,1298.3169,-2783.1072,-3585.3696,-6007.097,-7163.999,-11446.449,-2756.5737,1861.1455,1116.5914,4271.2686,-1060.1415,-8281.77,-959.689,-1642.4065,1199.0271,-4549.766,1560.3013,-12215.2705,-7351.674,2306.526,-6308.6733,-3190.1514,-2260.7952,3022.4097,7503.861,-7531.141,-3109.9766,-9132.092,1409.6936,-1179.5963,-6640.258,-1131.001,191.30812,5607.9746,923.7661,-3649.2874,-1659.5566,-2559.4175,-2460.8845,-4777.68,-3680.9224,-8470.078,1053.2301,2274.643,2949.349,-1995.3931,-4117.051,2250.4688,-8178.8623,-5492.492,-10281.009,-3559.9697,-5375.661,4277.9146,2873.4622,-1689.9459,-7628.977,-3333.3057,-7763.198,-1524.961,-10313.518,2573.534,-8135.393,2154.931,-6845.845,-8325.334,-7982.3037,-2133.4014,1802.0065,533.313,-3524.8752,-1421.8313,-5679.7915,-3251.918,-6125.9424,2643.366,2983.3882,-5159.4087,3039.6763,-5321.445,-2197.1902,-346.04926,3155.4302,-5719.364,-1883.5797,-394.76282,2799.6074,-1423.3835,-8679.615,6595.2915,-5066.6904,1656.1222,-9363.904,3322.2598,-658.45435,-3971.7896,4666.834,-8273.64,-1551.8788,ADULT,002B
